prot,role,srvip,mtu,len,ws,br,par,affin,srvnode,cltnode,t,Bandwidth
tcp,srv,192.168.60.108,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u12,mocr4pcc04u06,1,226.0
tcp,clt,192.168.60.108,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u12,mocr4pcc04u06,1,227.0
tcp,clt,192.168.60.108,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u12,mocr4pcc04u06,1,226.0
tcp,clt,192.168.60.108,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u12,mocr4pcc04u06,2,226.0
tcp,srv,192.168.60.108,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u12,mocr4pcc04u06,2,227.0
tcp,clt,192.168.60.108,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u12,mocr4pcc04u06,2,227.0
tcp,srv,192.168.60.108,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u12,mocr4pcc04u06,2,226.0
tcp,clt,192.168.60.108,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u12,mocr4pcc04u09,0,226.0
tcp,clt,192.168.60.108,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u12,mocr4pcc04u09,0,227.0
tcp,srv,192.168.60.108,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u12,mocr4pcc04u09,0,226.0
tcp,srv,192.168.60.108,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u12,mocr4pcc04u09,0,227.0
tcp,srv,192.168.60.108,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u12,mocr4pcc04u09,1,227.0
tcp,clt,192.168.60.108,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u12,mocr4pcc04u09,1,226.0
tcp,clt,192.168.60.108,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u12,mocr4pcc04u09,1,227.0
tcp,srv,192.168.60.108,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u12,mocr4pcc04u09,1,226.0
tcp,clt,192.168.60.108,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u12,mocr4pcc04u09,2,227.0
tcp,srv,192.168.60.108,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u12,mocr4pcc04u09,2,227.0
tcp,srv,192.168.60.108,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u12,mocr4pcc04u09,2,226.0
tcp,clt,192.168.60.108,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u12,mocr4pcc04u09,2,226.0
tcp,clt,192.168.60.108,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u12,mocr4pcc04u10,0,226.0
tcp,clt,192.168.60.108,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u12,mocr4pcc04u10,0,227.0
tcp,srv,192.168.60.108,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u12,mocr4pcc04u10,0,226.0
tcp,srv,192.168.60.108,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u12,mocr4pcc04u10,0,227.0
tcp,clt,192.168.60.108,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u12,mocr4pcc04u10,1,226.0
tcp,srv,192.168.60.108,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u12,mocr4pcc04u10,1,226.0
tcp,srv,192.168.60.108,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u12,mocr4pcc04u10,1,227.0
tcp,clt,192.168.60.108,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u12,mocr4pcc04u10,1,227.0
tcp,srv,192.168.60.108,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u12,mocr4pcc04u10,2,227.0
tcp,clt,192.168.60.108,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u12,mocr4pcc04u10,2,226.0
tcp,clt,192.168.60.108,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u12,mocr4pcc04u10,2,227.0
tcp,srv,192.168.60.108,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u12,mocr4pcc04u10,2,226.0
tcp,clt,192.168.60.108,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u12,mocr4pcc04u11,0,226.0
tcp,srv,192.168.60.108,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u12,mocr4pcc04u11,0,227.0
tcp,clt,192.168.60.108,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u12,mocr4pcc04u11,0,227.0
tcp,srv,192.168.60.108,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u12,mocr4pcc04u11,0,226.0
tcp,srv,192.168.60.108,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u12,mocr4pcc04u11,1,226.0
tcp,clt,192.168.60.108,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u12,mocr4pcc04u11,1,226.0
tcp,clt,192.168.60.108,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u12,mocr4pcc04u11,1,226.0
tcp,srv,192.168.60.108,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u12,mocr4pcc04u11,1,226.0
tcp,clt,192.168.60.108,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u12,mocr4pcc04u11,2,226.0
tcp,clt,192.168.60.108,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u12,mocr4pcc04u11,2,226.0
tcp,srv,192.168.60.108,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u12,mocr4pcc04u11,2,227.0
tcp,srv,192.168.60.108,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u12,mocr4pcc04u11,2,226.0
tcp,srv,192.168.60.108,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u12,mocr4pcc04u15,0,227.0
tcp,clt,192.168.60.108,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u12,mocr4pcc04u15,0,226.0
tcp,clt,192.168.60.108,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u12,mocr4pcc04u15,0,227.0
tcp,srv,192.168.60.108,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u12,mocr4pcc04u15,0,227.0
tcp,clt,192.168.60.108,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u12,mocr4pcc04u15,1,227.0
tcp,clt,192.168.60.108,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u12,mocr4pcc04u15,1,226.0
tcp,srv,192.168.60.108,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u12,mocr4pcc04u15,1,227.0
tcp,srv,192.168.60.108,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u12,mocr4pcc04u15,1,226.0
tcp,srv,192.168.60.108,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u12,mocr4pcc04u15,2,226.0
tcp,clt,192.168.60.108,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u12,mocr4pcc04u15,2,226.0
tcp,srv,192.168.60.108,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u12,mocr4pcc04u15,2,227.0
tcp,clt,192.168.60.108,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u12,mocr4pcc04u15,2,227.0
tcp,srv,192.168.60.108,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u12,mocr4pcc04u16,0,226.0
tcp,srv,192.168.60.108,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u12,mocr4pcc04u16,0,226.0
tcp,clt,192.168.60.108,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u12,mocr4pcc04u16,0,226.0
tcp,clt,192.168.60.108,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u12,mocr4pcc04u16,0,226.0
tcp,clt,192.168.60.108,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u12,mocr4pcc04u16,1,226.0
tcp,srv,192.168.60.108,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u12,mocr4pcc04u16,1,227.0
tcp,clt,192.168.60.108,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u12,mocr4pcc04u16,1,227.0
tcp,srv,192.168.60.108,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u12,mocr4pcc04u16,1,226.0
tcp,srv,192.168.60.108,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u12,mocr4pcc04u16,2,226.0
tcp,clt,192.168.60.108,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u12,mocr4pcc04u16,2,227.0
tcp,clt,192.168.60.108,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u12,mocr4pcc04u16,2,226.0
tcp,srv,192.168.60.108,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u12,mocr4pcc04u16,2,227.0
tcp,srv,192.168.60.174,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u15,mocr4pcc04u05,0,226.0
tcp,clt,192.168.60.174,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u15,mocr4pcc04u05,0,226.0
tcp,srv,192.168.60.174,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u15,mocr4pcc04u05,0,227.0
tcp,clt,192.168.60.174,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u15,mocr4pcc04u05,0,227.0
tcp,srv,192.168.60.174,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u15,mocr4pcc04u05,1,227.0
tcp,clt,192.168.60.174,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u15,mocr4pcc04u05,1,227.0
tcp,clt,192.168.60.174,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u15,mocr4pcc04u05,1,226.0
tcp,srv,192.168.60.174,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u15,mocr4pcc04u05,1,226.0
tcp,srv,192.168.60.174,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u15,mocr4pcc04u05,2,226.0
tcp,clt,192.168.60.174,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u15,mocr4pcc04u05,2,227.0
tcp,srv,192.168.60.174,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u15,mocr4pcc04u05,2,227.0
tcp,clt,192.168.60.174,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u15,mocr4pcc04u05,2,226.0
tcp,clt,192.168.60.174,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u15,mocr4pcc04u06,0,227.0
tcp,srv,192.168.60.174,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u15,mocr4pcc04u06,0,224.0
tcp,srv,192.168.60.174,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u15,mocr4pcc04u06,0,227.0
tcp,clt,192.168.60.174,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u15,mocr4pcc04u06,0,224.0
tcp,clt,192.168.60.174,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u15,mocr4pcc04u06,1,227.0
tcp,srv,192.168.60.174,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u15,mocr4pcc04u06,1,227.0
tcp,clt,192.168.60.174,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u15,mocr4pcc04u06,1,226.0
tcp,srv,192.168.60.174,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u15,mocr4pcc04u06,1,226.0
tcp,srv,192.168.60.174,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u15,mocr4pcc04u06,2,222.0
tcp,srv,192.168.60.174,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u15,mocr4pcc04u06,2,227.0
tcp,clt,192.168.60.174,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u15,mocr4pcc04u06,2,227.0
tcp,clt,192.168.60.174,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u15,mocr4pcc04u06,2,222.0
tcp,clt,192.168.60.174,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u15,mocr4pcc04u09,0,227.0
tcp,srv,192.168.60.174,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u15,mocr4pcc04u09,0,224.0
tcp,clt,192.168.60.174,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u15,mocr4pcc04u09,0,224.0
tcp,srv,192.168.60.174,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u15,mocr4pcc04u09,0,227.0
tcp,srv,192.168.60.174,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u15,mocr4pcc04u09,1,225.0
tcp,srv,192.168.60.174,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u15,mocr4pcc04u09,1,227.0
tcp,clt,192.168.60.174,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u15,mocr4pcc04u09,1,225.0
tcp,clt,192.168.60.174,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u15,mocr4pcc04u09,1,227.0
tcp,srv,192.168.60.174,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u15,mocr4pcc04u09,2,227.0
tcp,srv,192.168.60.174,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u15,mocr4pcc04u09,2,226.0
tcp,clt,192.168.60.174,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u15,mocr4pcc04u09,2,226.0
tcp,clt,192.168.60.174,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u15,mocr4pcc04u09,2,227.0
tcp,srv,192.168.60.174,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u15,mocr4pcc04u10,0,226.0
tcp,clt,192.168.60.174,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u15,mocr4pcc04u10,0,227.0
tcp,clt,192.168.60.174,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u15,mocr4pcc04u10,0,225.0
tcp,srv,192.168.60.174,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u15,mocr4pcc04u10,0,227.0
tcp,srv,192.168.60.174,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u15,mocr4pcc04u10,1,218.0
tcp,clt,192.168.60.174,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u15,mocr4pcc04u10,1,227.0
tcp,clt,192.168.60.174,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u15,mocr4pcc04u10,1,218.0
tcp,srv,192.168.60.174,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u15,mocr4pcc04u10,1,227.0
tcp,srv,192.168.60.174,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u15,mocr4pcc04u10,2,227.0
tcp,srv,192.168.60.174,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u15,mocr4pcc04u10,2,226.0
tcp,clt,192.168.60.174,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u15,mocr4pcc04u10,2,226.0
tcp,clt,192.168.60.174,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u15,mocr4pcc04u10,2,227.0
tcp,srv,192.168.60.174,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u15,mocr4pcc04u11,0,227.0
tcp,clt,192.168.60.174,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u15,mocr4pcc04u11,0,226.0
tcp,clt,192.168.60.174,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u15,mocr4pcc04u11,0,226.0
tcp,srv,192.168.60.174,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u15,mocr4pcc04u11,0,226.0
tcp,clt,192.168.60.174,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u15,mocr4pcc04u11,1,218.0
tcp,clt,192.168.60.174,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u15,mocr4pcc04u11,1,227.0
tcp,srv,192.168.60.174,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u15,mocr4pcc04u11,1,227.0
tcp,srv,192.168.60.174,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u15,mocr4pcc04u11,1,218.0
tcp,srv,192.168.60.174,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u15,mocr4pcc04u11,2,225.0
tcp,clt,192.168.60.174,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u15,mocr4pcc04u11,2,225.0
tcp,srv,192.168.60.174,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u15,mocr4pcc04u11,2,226.0
tcp,clt,192.168.60.174,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u15,mocr4pcc04u11,2,226.0
tcp,clt,192.168.60.174,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u15,mocr4pcc04u12,0,226.0
tcp,srv,192.168.60.174,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u15,mocr4pcc04u12,0,227.0
tcp,clt,192.168.60.174,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u15,mocr4pcc04u12,0,227.0
tcp,srv,192.168.60.174,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u15,mocr4pcc04u12,0,226.0
tcp,srv,192.168.60.174,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u15,mocr4pcc04u12,1,221.0
tcp,clt,192.168.60.174,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u15,mocr4pcc04u12,1,227.0
tcp,clt,192.168.60.174,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u15,mocr4pcc04u12,1,226.0
tcp,srv,192.168.60.174,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u15,mocr4pcc04u12,1,227.0
tcp,clt,192.168.60.174,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u15,mocr4pcc04u12,2,219.0
tcp,clt,192.168.60.174,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u15,mocr4pcc04u12,2,227.0
tcp,srv,192.168.60.174,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u15,mocr4pcc04u12,2,219.0
tcp,srv,192.168.60.174,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u15,mocr4pcc04u12,2,227.0
tcp,clt,192.168.60.174,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u15,mocr4pcc04u16,0,226.0
tcp,srv,192.168.60.174,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u15,mocr4pcc04u16,0,224.0
tcp,srv,192.168.60.174,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u15,mocr4pcc04u16,0,226.0
tcp,clt,192.168.60.174,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u15,mocr4pcc04u16,0,224.0
tcp,clt,192.168.60.174,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u15,mocr4pcc04u16,1,226.0
tcp,srv,192.168.60.174,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u15,mocr4pcc04u16,1,225.0
tcp,clt,192.168.60.174,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u15,mocr4pcc04u16,1,225.0
tcp,srv,192.168.60.174,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u15,mocr4pcc04u16,1,226.0
tcp,srv,192.168.60.174,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u15,mocr4pcc04u16,2,224.0
tcp,srv,192.168.60.174,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u15,mocr4pcc04u16,2,227.0
tcp,clt,192.168.60.174,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u15,mocr4pcc04u16,2,224.0
tcp,clt,192.168.60.174,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u15,mocr4pcc04u16,2,226.0
tcp,srv,192.168.60.83,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u16,mocr4pcc04u05,0,227.0
tcp,clt,192.168.60.83,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u16,mocr4pcc04u05,0,227.0
tcp,srv,192.168.60.83,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u16,mocr4pcc04u05,0,213.0
tcp,clt,192.168.60.83,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u16,mocr4pcc04u05,0,213.0
tcp,srv,192.168.60.83,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u16,mocr4pcc04u05,1,218.0
tcp,clt,192.168.60.83,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u16,mocr4pcc04u05,1,227.0
tcp,clt,192.168.60.83,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u16,mocr4pcc04u05,1,218.0
tcp,srv,192.168.60.83,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u16,mocr4pcc04u05,1,227.0
tcp,srv,192.168.60.83,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u16,mocr4pcc04u05,2,226.0
tcp,clt,192.168.60.83,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u16,mocr4pcc04u05,2,227.0
tcp,srv,192.168.60.83,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u16,mocr4pcc04u05,2,227.0
tcp,clt,192.168.60.83,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u16,mocr4pcc04u05,2,226.0
tcp,srv,192.168.60.83,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u16,mocr4pcc04u06,0,218.0
tcp,srv,192.168.60.83,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u16,mocr4pcc04u06,0,227.0
tcp,clt,192.168.60.83,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u16,mocr4pcc04u06,0,218.0
tcp,clt,192.168.60.83,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u16,mocr4pcc04u06,0,227.0
tcp,clt,192.168.60.83,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u16,mocr4pcc04u06,1,219.0
tcp,srv,192.168.60.83,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u16,mocr4pcc04u06,1,227.0
tcp,clt,192.168.60.83,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u16,mocr4pcc04u06,1,227.0
tcp,srv,192.168.60.83,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u16,mocr4pcc04u06,1,219.0
tcp,clt,192.168.60.83,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u16,mocr4pcc04u06,2,218.0
tcp,srv,192.168.60.83,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u16,mocr4pcc04u06,2,218.0
tcp,srv,192.168.60.83,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u16,mocr4pcc04u06,2,227.0
tcp,clt,192.168.60.83,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u16,mocr4pcc04u06,2,227.0
tcp,srv,192.168.60.83,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u16,mocr4pcc04u09,0,226.0
tcp,clt,192.168.60.83,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u16,mocr4pcc04u09,0,226.0
tcp,srv,192.168.60.83,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u16,mocr4pcc04u09,0,227.0
tcp,clt,192.168.60.83,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u16,mocr4pcc04u09,0,227.0
tcp,srv,192.168.60.83,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u16,mocr4pcc04u09,1,227.0
tcp,clt,192.168.60.83,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u16,mocr4pcc04u09,1,226.0
tcp,clt,192.168.60.83,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u16,mocr4pcc04u09,1,227.0
tcp,srv,192.168.60.83,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u16,mocr4pcc04u09,1,226.0
tcp,clt,192.168.60.83,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u16,mocr4pcc04u09,2,227.0
tcp,clt,192.168.60.83,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u16,mocr4pcc04u09,2,208.0
tcp,srv,192.168.60.83,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u16,mocr4pcc04u09,2,208.0
tcp,srv,192.168.60.83,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u16,mocr4pcc04u09,2,227.0
tcp,srv,192.168.60.83,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u16,mocr4pcc04u10,0,227.0
tcp,clt,192.168.60.83,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u16,mocr4pcc04u10,0,227.0
tcp,srv,192.168.60.83,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u16,mocr4pcc04u10,0,225.0
tcp,clt,192.168.60.83,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u16,mocr4pcc04u10,0,225.0
tcp,clt,192.168.60.83,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u16,mocr4pcc04u10,1,217.0
tcp,clt,192.168.60.83,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u16,mocr4pcc04u10,1,227.0
tcp,srv,192.168.60.83,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u16,mocr4pcc04u10,1,227.0
tcp,srv,192.168.60.83,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u16,mocr4pcc04u10,1,217.0
tcp,srv,192.168.60.83,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u16,mocr4pcc04u10,2,227.0
tcp,clt,192.168.60.83,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u16,mocr4pcc04u10,2,226.0
tcp,clt,192.168.60.83,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u16,mocr4pcc04u10,2,227.0
tcp,srv,192.168.60.83,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u16,mocr4pcc04u10,2,226.0
tcp,clt,192.168.60.83,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u16,mocr4pcc04u11,0,226.0
tcp,srv,192.168.60.83,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u16,mocr4pcc04u11,0,227.0
tcp,clt,192.168.60.83,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u16,mocr4pcc04u11,0,226.0
tcp,srv,192.168.60.83,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u16,mocr4pcc04u11,0,226.0
tcp,srv,192.168.60.83,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u16,mocr4pcc04u11,1,226.0
tcp,clt,192.168.60.83,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u16,mocr4pcc04u11,1,225.0
tcp,clt,192.168.60.83,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u16,mocr4pcc04u11,1,226.0
tcp,srv,192.168.60.83,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u16,mocr4pcc04u11,1,225.0
tcp,clt,192.168.60.83,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u16,mocr4pcc04u11,2,226.0
tcp,clt,192.168.60.83,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u16,mocr4pcc04u11,2,225.0
tcp,srv,192.168.60.83,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u16,mocr4pcc04u11,2,225.0
tcp,srv,192.168.60.83,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u16,mocr4pcc04u11,2,227.0
tcp,clt,192.168.60.83,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u16,mocr4pcc04u12,0,222.0
tcp,clt,192.168.60.83,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u16,mocr4pcc04u12,0,226.0
tcp,srv,192.168.60.83,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u16,mocr4pcc04u12,0,223.0
tcp,srv,192.168.60.83,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u16,mocr4pcc04u12,0,226.0
tcp,clt,192.168.60.83,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u16,mocr4pcc04u12,1,226.0
tcp,srv,192.168.60.83,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u16,mocr4pcc04u12,1,226.0
tcp,clt,192.168.60.83,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u16,mocr4pcc04u12,1,226.0
tcp,srv,192.168.60.83,9000,128K,0,0,32,0-127-256-383,mocr4pcc04u16,mocr4pcc04u12,1,227.0
tcp,srv,192.168.60.83,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u16,mocr4pcc04u12,2,225.0
tcp,clt,192.168.60.83,9000,128K,0,0,32,128-255-384-511,mocr4pcc04u16,mocr4pcc04u12,2,225.0
